	0004069a1f2c3f2b14511a4f367e485d	0013ada35a72573fde974722d6f46269	0074f0d3d22016bcdf28ee53c8a5062b	012ade16945709e69650957b8fdeb021	015bcc773d2fe77d5ddf3533aff00a9f	0171c4a4201b9604da3efc9305fc5264	017460a73612042af020d72a944567b4	01809bb355414a0015fd764cba9c5014	01a15bb425333e9bb45a57970a4fd744	01f940cc9606a206fc0f5f4be686142a	01f9feb2a4c23ae6dbbfddd03a30a949	021cc127437b5c0aede393b33d882fa0	022498ce76429e0c6aeebc91003e3cea	022d9bc10db7254d7faa714a29ccfc41	027b52f7e9c453c4db513e9a266b6915	029382fc50a5371c7578fbed50d05276	02c6164bb3acbb7a09c021689f272c1d	02fb4d45edee84cbdf683f6305cedab8	034818a2509951b61eb3afbbc33dede4	03bfa79239ab9d19da70507270999a30	03d3e7bb58e91428021aa104b81737ea	03e5cb38a914eb96483ca630ad1d9277	03f77cf83937ea870b744746c2fb021d	03fe08fa009afab0bb396144e44ab29f	040ebba19e4d72f865ecd3dcdb1e20d3	04594b884377a2bd2550c5d4d956e08b	0487c46a2d3915b718e21857f51cbedb	04a269150d25a2f124c2ea4598ff338d	04aed1229920f03c64ec6efd65afa969	04e01f6d0222f7ae0b5a4180096a7615	04ef5c5db90a704b2a0903ae64a444fc	04fae26c24c8c1aeb7379099ed4b1584	05163992b2900dfeb473198f34648669	051b172334bfa84fa54d8a9f529b5e77	05499b638ac0dd75492cc1937ce93aa6	0573a1a5857d294ca17802105e3cae29	0599a329b2d7c76a78d954fc5e1b7a51	05b7691209e78a8527945f6b5b0bcfb4	05e765450e243def9ae248d02c9cd2d6	05e8e382396ab145840c525c267d4d25	05f6086a8a2cee842fda8dc71868f23d	06019d17a3cd04f8295187a39b9f7cce	063213c83267364b5b0ccf512becab23	063f5f9ab89e7e225a8cc70d0820bce2	06461aee927ad826dda0a5fc6d39c846	0673b3adc860840b18a7e69687f15bdd	068d58684ec6f603e3d04c33b7e171f5	06afebce624262f62bdb4c2a797259a7	06e71388f4d2d3022774b14da2cdc5f7
TW-AV-002	49054.875999999735	8603.503500000043	18096.304000000127	3053.85699999998	153.79000000000218	176.61700000000306	240172.82050000012	4933.4920000000375	18264.2015000002	109.09800000000249	506391.40550000005	3730.8355000000097	475.4959999999992	17400.02499999982	139200.68600000037	141.24799999999937	2850.8279999999913	0.0	224.2699999999999	26846.377500000333	1122.3845000000076	250542.759	31481.57399999997	29294.502000000302	19149.996499999816	336299.4885000013	7058889.913499992	179.46299999999871	45343.65350000009	6738.331499999978	663.2279999999968	11665.528500000106	102.71850000000015	5782.657499999927	2555.3585000000157	245.6345000000019	1427.9475000000252	0.0	114162.69499999993	166.70399999999975	3057.624499999999	24421.790999999837	280.37250000001245	9054.222000000203	24965.41999999995	140.01950000000105	3059.519999999978	993.1500000000196	67959.25799999977
TW-CQ-001	26460.98300000017	6212.6980000000085	10253.30450000006	11749.031000000019	24789.42800000014	119.62750000000388	2053314.3795000026	15972.112999999988	41469.925499999874	0.0	616237.7160000011	4892.327000000069	253.96999999999684	6970.6980000000685	21358.222500000003	234.43699999999916	127.82249999999956	186.63450000000026	250.06799999999996	23742.357999999796	5528.656500000011	1201.4174999999932	1040.135000000008	15265.432500000175	22169.277500000124	374344.0025000032	2900965.637999998	298.31150000000116	100140.55800000015	5210.43100000006	1812.3345000000106	2281.432500000057	188.0820000000016	2883.5760000000096	2221.6794999999847	113.62000000000307	4096.359999999944	126.55600000000385	0.0	1974.3890000000006	11812.918	155323.94800000105	490.1354999999845	738.0615000000265	8985.045999999798	251.55899999999843	6511.34150000002	2357.572000000024	60000.75400000032
TW-AN-001	17856.727500000226	13106.926500000089	38894.9709999998	26865.735499999864	25100.79699999998	65.01000000000144	252633.3765000004	16483.8870000004	83484.08950000009	0.0	1044098.0764999978	19793.176999999974	174.56000000000103	24912.347499999847	21497.38249999994	1025.258000000006	159.35899999999947	132.01100000000076	564.4664999999983	0.0	9068.352000000055	3240.7959999999925	283.60500000000155	3188.272500000107	17992.772000000135	532568.5729999989	6786279.274500005	51.46500000000278	217825.27549999935	4000.4430000000407	13060.59349999993	2296.8529999998677	503.1814999999983	849.1519999999578	2400.844000000065	196.20000000000957	4782.171499999937	143.5105000000029	192865.3270000004	9842.111000000008	4785.243000000007	114993.61799999795	1170.122999999982	17025.18049999999	22499.83750000003	226.1475000000006	13986.240999999958	7772.617000000051	11123.182999999854
TW-EH-002	6327.535999999964	7414.074499999864	2314.446500000001	326.8119999999983	441.48650000000913	13023.810999999956	0.0	12992.489999999942	5292.025499999843	8680.18199999995	519.5039999999933	33768.911500000126	71485.61100000032	8257.591999999953	5506.839000000017	129.69450000000325	0.0	102206.42749999957	12311.197499999964	27609.04500000068	203.54950000000062	72.36899999999929	0.0	13175.750999999838	9640.91699999998	0.0	900.7569999999916	16780.313000000424	58.64449999999937	131970.18400000044	0.0	22476.349500000262	121774.33500000054	6896.509499999975	33228.71699999961	54734.96549999954	16716.780000000286	50092.493999999366	0.0	169.47700000000032	0.0	0.0	5931.341499999992	0.0	47503.157000000065	2166.1704999999993	51639.31700000007	26660.30899999986	18733.9844999996
TW-CG-001	677.8834999999697	342.5820000000157	4964.580499999964	59.977500000000894	54.72499999999947	0.0	27232.987000000037	412.909000000001	695.9245000000076	0.0	33209.37599999957	214.92700000000647	314.4125000000025	1738.2775000000024	8903.520999999877	52.5359999999995	0.0	0.0	0.0	1783.764000000006	195.82599999999994	58.994999999999436	104.44800000000127	303.3334999999955	792.5754999999784	22215.917499999938	2818.5464999999976	121.26750000000328	6555.666999999998	2299.182499999985	981.1004999999916	308.898000000004	0.0	0.0	113.41200000000171	263.05149999999907	159.2130000000024	121.26750000000328	0.0	53.385499999999844	0.0	6008.748999999857	59.922499999999076	271.5345000000041	461.24600000001954	214.9270000000013	181.86500000000416	0.0	215.32099999999858
TW-BE-002	68540.37249999997	8630.60549999998	36101.848499999694	17461.856999999698	517.2639999999974	205.10800000000117	3528779.896000003	31807.308499999912	90372.55299999981	0.0	1015128.0075000031	6801.640500000056	196.5419999999998	47324.73949999954	34001.30399999998	1235.6395000000016	356.51300000000055	219.0000000000012	0.0	42760.27750000074	5415.508999999976	912.3250000000024	11844.556000000031	19690.098500000062	20683.386499999626	766780.2685000019	0.0	106.62399999999347	150243.15750000012	2462.835499999879	3321.871999999992	17040.462499999867	643.0000000000006	4201.254999999957	15212.54499999975	256.5810000000131	15049.002500000051	0.0	0.0	0.0	12888.679499999882	155069.79599999994	1111.4985000000045	52627.693999998875	25803.52150000079	302.2070000000018	6260.621499999876	8344.485500000264	54114.65349999991
TW-EE-001	49935.59899999972	34103.769500000184	200.0999999999994	146.58900000000114	372.54250000001014	455208.9449999978	0.0	82867.22299999968	6299.391999999903	2992.101499999989	3453.486499999987	48368.96400000002	24953.562500000025	3653.412999999791	6198.1244999999935	0.0	216.63600000000068	22403.509000000162	13485.972000000042	57025.96850000002	295.2495000000012	0.0	0.0	31616.688000000217	11055.689999999931	902.1520000000073	959.6655000000007	43107.1790000006	102.50699999999905	112125.3514999998	0.0	2322.4424999998346	339856.0914999985	19382.98199999972	24204.038999999986	94672.16550000098	16611.381999999994	78600.49600000048	0.0	62.35800000000072	0.0	191.3100000000038	34631.79700000077	150.83400000000637	34917.71099999979	291.46150000000637	84271.486999998	45900.66949999991	28795.89150000029
TW-CN-001	18327.012500000048	3854.0989999999865	72394.03650000028	7526.521499999922	32360.39100000024	0.0	110918.66049999988	8352.76100000001	42238.86349999968	133.28500000000358	675175.3815000012	4002.9115000000043	102.60099999999966	53900.11400000018	15628.000999999693	3429.6070000000145	133.7730000000003	191.5200000000013	169.55400000000083	6421.680500000041	4808.796499999999	758.0325000000033	7706.202499999962	4871.218000000043	12472.516000000198	489787.4749999981	6510622.231499986	128.50200000000237	231386.8014999989	4659.921499999942	3714.9549999999945	13492.046000000037	144.96999999999997	6580.9120000000485	1472.3779999999915	177.30899999999824	2424.7579999999803	0.0	95220.53200000008	3800.8854999999935	4170.285999999992	28487.560499999912	529.9679999999871	325.31200000001195	14265.841000000066	102.50700000000154	1177.895499999965	4673.589500000022	34540.09500000014
TW-BN-001	3123.3065000000206	562.315000000016	5629.816499999964	501.9835000000009	0.0	0.0	72360.67849999994	311.0170000000016	1005.6120000000172	71.01249999999845	33747.732499999576	205.04599999999644	122.36000000000031	6613.987999999973	16013.78800000005	85.13699999999973	0.0	0.0	92.99000000000109	3208.5544999999865	314.6400000000008	58.06150000000049	168.64050000000069	717.828000000011	2143.6840000000093	27356.8079999998	1331354.627000006	55.641000000001675	7831.094999999984	3087.5249999999915	0.0	653.1070000000165	0.0	233.26	128.56099999999802	313.85400000000783	180.85699999999719	111.74099999999686	72360.67849999994	44.730999999999725	525.6210000000208	7884.787999999962	92.10600000000021	566.1150000000306	1714.0219999999426	63.5099999999988	240.55850000000072	296.74300000001296	2152.575500000019
TW-CF-002	64076.58600000021	14695.679999999882	190786.3929999997	16381.361499999868	0.0	0.0	2851970.332499998	2579.436000000009	65272.16300000015	0.0	1353819.1490000037	7644.890000000029	637.6740000000016	179132.83449999962	39481.111500000334	57.92900000000103	3033.10799999999	49.978999999999544	405.1500000000022	47347.531500000136	673.5209999999995	16730.04149999999	524.8904999999967	10697.793999999994	33702.95750000012	537193.7454999975	0.0	239.13999999998973	229998.46200000023	6393.5785000000205	3066.3774999999987	28870.022499999955	262.20000000000067	19107.54950000048	11235.747999999983	390.02250000001055	9857.375999999918	339.9549999999988	0.0	222.62100000000007	6650.242500000077	290626.8135000016	1156.3820000000148	32557.248999999883	43576.275000000256	235.74750000000049	3670.437499999969	12811.91250000012	89958.42999999934
TW-CQ-002	51008.795000000515	16776.939999999857	2168389.1884999974	69267.18500000036	39165.812000000114	0.0	1697852.865000003	37163.900499999814	572458.1479999989	0.0	6945723.625500054	10541.832000000228	0.0	153546.29700000142	25385.720000000307	786.6599999999955	213.54300000000103	475.88699999998397	2907.246999999987	32841.79399999977	15692.012499999993	482.2335000000042	753.7679999999808	11215.135999999517	11847.714500000091	727329.5169999945	14833256.209999982	2146.8855000000194	94615.57650000029	5119.322000000013	275709.903	11521.192000000068	1317.5704999999714	8953.390499999896	5122.112000000111	0.0	3704.905500000219	1716.6274999999619	1577502.0245000003	37394.88850000004	3122.290000000027	303244.4120000009	8080.745499999972	15224.764999999876	22265.216500000097	713.5155000000003	4241.025499999911	16078.297499999426	63236.58999999907
TW-BT-002	3249.456500000087	635.2734999999957	14114.003	224.05150000000117	107.86049999999835	94.9604999999997	158956.48050000038	342.574000000002	503.2929999999963	95.74399999999883	42061.17600000076	150.48899999999492	93.69699999999969	9717.195500000003	12680.767000000058	89.46199999999834	43.62000000000013	144.12950000000097	86.2284999999997	6437.947000000036	354.54799999999614	0.0	10178.035000000053	2095.7979999999798	1753.694499999988	28195.54699999992	0.0	135.22200000000205	11941.745000000039	4373.7849999999735	0.0	1611.1910000000125	0.0	691.8249999999819	398.36249999999495	276.55449999999814	200.7439999999963	135.22200000000205	0.0	96.36000000000051	16279.478499999963	2222.9045	197.67249999999942	183.28800000000558	2969.97599999997	0.0	1015.9619999999977	110.36449999999162	4060.999000000033
TW-DR-001	31610.89199999926	20398.330999999907	587.6710000000047	79.02000000000257	988.687500000038	32098.518000000076	0.0	69206.0300000007	4829.635500000082	5416.9599999999355	750.2039999999722	37269.35800000012	72543.6779999994	5848.096499999791	4311.167500000031	64.95899999999952	693.4829999999988	58329.19049999997	5051.884499999981	37946.23800000078	358.065000000002	48.26800000000026	0.0	13006.452499999963	3252.994499999948	0.0	940.5710000000006	11789.891499999883	63.8580000000011	68702.82399999934	0.0	27594.9095000002	260039.31450000178	4310.245499999845	21202.866999999518	68127.91300000102	23088.816999999894	27832.12150000019	0.0	193.15999999999923	73.43199999999726	339.56399999999314	19778.08799999993	138.43000000000677	23831.257999999903	524.7444999999852	54962.146999999786	29542.247499999987	16812.553999999905
TW-DA-001	61882.03249999968	22269.95650000003	12233.150500000187	11138.921999999957	454.52999999997775	185.79149999999836	5653.1520000000855	14191.492499999895	113251.40549999912	0.0	894897.254000002	17752.056499999995	0.0	80692.0805000002	16553.011500000033	6065.577000000048	454.24199999999917	210.3105	0.0	60002.822499999646	3073.766000000009	43.67999999999999	6352.85449999997	14530.670500000024	19749.559500001007	758241.9610000001	7258425.4904999975	261.7049999999887	200010.0345000005	7282.574500000073	3046.1670000000136	27623.381499999687	88.53299999999943	26207.34399999999	7206.7635000002065	189.66	10764.118499999848	0.0	5653.1520000000855	9230.881999999996	5432.244500000047	34146.13500000004	5856.538000000084	46558.88049999977	60270.53850000015	592.7984999999998	13450.04000000004	5169.402499999987	46235.30350000047
TW-DU-001	35880.38649999973	31450.691999999868	184.46350000000163	0.0	0.0	425504.47400000243	0.0	63335.276999999776	2957.4370000000085	2722.860999999978	0.0	30814.80549999982	43171.53700000036	7010.053499999978	6229.011000000017	116.73700000000069	430.4725	24913.55099999979	28731.921499999957	28619.433000000005	247.24399999999986	95.56800000000004	0.0	15235.96349999995	6032.314000000004	267.54599999999414	1031.3394999999978	36615.54199999983	132.3574999999997	139093.51350000038	0.0	16946.323499999857	211760.76549999925	6637.462500000067	22830.746999999894	99574.20600000072	10295.986499999775	86266.12349999973	0.0	82.2375000000002	0.0	168.06250000000153	5120.102000000037	225.83700000000684	25083.942999999927	539.0954999999915	78301.06250000038	30839.429500000348	9734.209500000185
TW-AR-001	8247.925000000045	1728.0715000000107	149217.38950000115	2469.741999999969	99.8270000000066	458.28399999999334	0.0	508.18150000000077	22481.81999999977	0.0	923631.8024999959	948.5460000000087	124.2080000000005	30583.645500000028	99884.75000000118	93.45749999999737	118.74599999999953	124.07400000000288	234.30700000000002	26507.71299999993	238.46400000000253	574.1744999999983	127.90249999999966	8892.160499999982	6007.6769999999915	136975.2314999997	1388020.7329999984	784.3915000000354	1318.9695000000052	3226.978500000108	1255.9670000000062	1908.5140000000174	166.47749999999826	4216.330999999967	499.44650000000377	468.38699999997533	779.16899999999	313.9619999999948	0.0	84.46900000000046	756.3219999999948	1731.845999999985	293.99949999998864	1612.481999999978	5310.7920000000195	281.3589999999978	2539.483999999982	713.3880000000073	8134.0295000001415
TW-CB-002	76256.85600000019	18322.029999999857	256609.12049999982	12564.961999999929	443.92800000000193	87.23999999999918	812489.0464999996	12929.833999999948	59091.58700000037	0.0	1815096.8810000187	9587.970499999934	390.39900000000586	247920.09200000193	116877.55800000046	181.08750000000148	391.1895000000033	128.67899999999878	163.68400000000008	334561.48299999675	138.22200000000072	992.6760000000012	1652.1114999999895	12949.226499999932	47908.81699999966	426515.70950000186	15347827.19950002	117.32550000000026	135811.30100000006	2925.350000000073	1267.1509999999992	23962.666000000085	247.72199999999776	21407.822999999564	14499.569500000096	71.57700000000202	5169.167999999993	117.32550000000026	0.0	4145.0185000000065	2259.9520000000075	223752.93100000446	495.8085000000193	23461.249500000176	59060.14999999938	137.4029999999987	21602.00649999981	10058.009500000113	117440.10099999899
TW-BV-001	6334.086500000269	3427.2135000001044	19541.5779999999	3768.920500000033	283.7070000000018	277.9770000000014	532239.2835000011	2775.6735000000454	42445.66200000018	0.0	596015.3359999945	7562.0544999999975	43.759999999999984	6849.446999999949	17687.442999999796	584.9849999999984	179.85000000000218	147.35250000000312	0.0	7832.276000000138	3139.83849999999	435.3089999999994	7007.147500000042	8281.476499999912	7160.667500000612	571217.3579999947	0.0	118.64650000000036	79230.78449999994	6460.382999999913	20672.40050000001	9245.86950000009	269.43799999999925	5194.654500000028	2953.987500000011	185.05500000000103	2468.062500000057	157.8430000000041	2594.099500000024	85.52700000000019	12469.624499999987	59635.21199999992	271.21499999999907	20738.981499999718	12492.394000000044	253.344000000003	751.2959999999722	975.6450000000052	35436.49500000008
TW-AK-001	5453.78349999984	4025.097999999993	24264.68800000017	511.36500000000285	244.55799999999797	193.72649999999808	137334.08200000017	1214.296000000003	24649.32149999985	127.58850000000193	305610.2429999952	2424.138499999971	85.0980000000005	27102.45799999982	192401.31449999922	0.0	281.2049999999987	82.49349999999819	194.82100000000287	7775.364999999716	314.06399999999707	835.9829999999962	372.6399999999952	8084.187499999925	8622.867499999971	144822.50300000096	2916351.1454999954	311.27099999999086	50092.6815	4409.956499999914	1104.7914999999953	6716.254999999918	221.77749999998974	5471.823999999885	1708.4090000000033	84.4305000000002	346.33599999999564	311.27099999999086	226981.2479999996	0.0	862.1689999999983	28430.063500000684	169.18249999999944	717.1124999999942	4181.138500000051	222.08199999999988	2153.3019999999847	1244.7799999999388	16429.748499999758
TW-AY-002	90127.79200000067	23182.1205000001	34763.5744999998	3706.519999999989	9883.22750000009	283.08700000000505	635783.549499999	7812.1354999999585	97419.31599999957	0.0	892540.793999993	30468.95750000029	999.9744999999956	53716.21449999893	22604.94450000018	3545.8104999999628	99.9179999999999	0.0	228.79499999999928	88108.09499999943	14520.499500000016	2684.194000000003	23274.172999999835	26579.83649999985	34082.95799999952	513045.8054999968	11147925.337999998	274.7194999999973	220173.97250000073	3503.0894999999628	4944.043000000028	14757.503499999708	154.4959999999981	9930.051000000189	28722.674999999745	351.0399999999891	12988.190999999795	274.7194999999973	421782.2604999972	376.8519999999986	13713.899499999996	123591.743	1268.460000000011	18056.060000000103	42395.11750000001	909.6809999999963	25967.72050000013	21970.94650000012	100455.78
TW-AX-001	10548.79299999986	7353.788000000016	51688.782999999705	19150.027000000133	30550.73400000054	298.5885000000013	1248071.6209999986	5855.008499999993	43992.119500000204	272.15699999999816	852962.3689999969	4626.272500000036	202.5750000000011	36075.953499999865	16969.51250000018	4224.994500000015	90.92650000000076	63.36500000000017	0.0	14115.337499999954	16247.531499999917	4874.568999999986	438.3274999999951	6811.76299999999	4350.362500000033	596833.8644999963	8484250.044500008	99.3264999999997	330649.58100000035	5010.890500000014	9989.081500000038	9614.41849999998	302.76099999999803	3321.315499999976	1174.9920000000627	255.71750000000839	3277.1009999999897	99.3264999999997	881410.2570000031	0.0	21384.851000000002	127741.99800000088	0.0	11545.006999999983	6472.728000000019	324.96900000000494	1416.0784999999935	4078.4180000000974	32560.628500000064
TW-AG-002	6546.3140000000185	1213.659499999984	4654.828999999977	71.23999999999907	152.8099999999995	162.02900000000358	20341.103000000017	465.25050000001306	12835.455999999906	0.0	122130.99450000012	570.7340000000115	220.89200000000085	24117.97450000029	347073.20300000336	414.4780000000027	119.64850000000028	74.39199999999997	0.0	21994.340499999762	666.7199999999974	112.787999999999	745.2900000000097	4711.44449999998	3001.56449999996	66796.29800000077	1007632.6675000013	292.09799999999274	7118.593499999986	288578.79799999803	322.37450000000143	2749.0840000000244	0.0	5196.568999999977	407.74800000002784	103.35999999999369	237.40199999999268	0.0	0.0	50.13999999999938	487.49750000001006	3646.989000000013	228.91299999998142	3507.285000000065	3693.7255000000123	285.02500000000043	1058.4470000000092	456.3519999999857	8234.963000000103
TW-AU-001	39278.86800000048	16791.261500000157	519317.0885000025	20944.09549999987	221111.16800000094	528.5279999999933	1652736.929500004	39941.895999999775	652510.2210000022	383.68	5949501.919999985	28322.295499999957	495.0869999999953	147418.97500000222	34805.590000000026	12463.683999999907	0.0	397.1199999999952	278.51099999999724	27863.52050000001	2087.934999999992	8001.4920000000075	1308.0304999999996	21922.732999999927	14898.701999999788	773365.8074999987	10200968.203500004	316.9659999999875	89569.52800000024	3015.16000000008	69649.03000000019	25910.24650000039	724.2875000000073	3237.0840000000426	11499.788000000104	165.071999999996	18062.60449999995	316.9659999999875	4946.937000000031	2740.0784999999937	4536.368999999971	238928.59299999982	3054.7999999999433	16109.685999999669	34548.15900000022	363.802500000001	1293.2364999999804	8516.130499999941	72164.15350000026
TW-DG-002	31720.223500000116	12335.85400000006	24024.449500000334	9407.411500000066	525203.8210000014	132.73600000000164	824954.4099999978	12443.477499999974	104307.70700000048	152.10999999999862	1065604.7765000057	19117.13049999993	208.4720000000006	111378.79349999981	23242.0095000002	51882.18049999989	205.93049999999968	310.3560000000025	244.94399999999612	18851.361500000326	27924.38999999999	715.9874999999962	5100.685999999973	14529.017999999907	10765.745999999466	910021.4019999965	2335379.589000001	239.36399999998812	353901.8145000001	3777.7185000000313	4290.073499999993	2360.7000000001512	106.06950000000091	0.0	6093.606999999944	0.0	4390.3240000001015	0.0	519475.1254999973	83.1820000000002	12770.48750000007	89001.32199999955	1589.940000000009	21736.299999999825	22018.04700000003	247.77050000000526	2524.597499999991	3024.8865000000283	77829.20200000003
TW-BE-001	51085.56249999977	8491.107499999951	28998.989000000045	10451.651000000036	55771.67299999933	284.4399999999998	1669509.3909999998	21116.434000000092	73308.01299999944	0.0	824910.2610000067	5064.855000000137	152.9500000000004	108554.10400000027	22585.7895000002	1154.6399999999871	99.1444999999997	130.32000000000005	0.0	34947.94099999993	12178.120000000017	806.1764999999996	2306.0910000000204	14658.311500000042	12739.32300000015	496006.4744999992	9692124.87450002	191.9280000000029	192603.21200000003	4542.570500000087	1499.0449999999958	15757.390999999956	87.51999999999997	3058.213999999891	7671.435500000061	175.49000000000854	8124.396500000009	191.9280000000029	1156015.9480000015	652.9645000000041	5121.15800000007	81116.25649999964	557.1335000000033	59902.83600000005	26907.333500000226	224.28449999999944	11514.660000000158	3269.367999999964	48332.66100000066
TW-DS-001	21005.697000000106	8278.981500000129	181.36200000000005	82.4999999999989	357.6840000000053	32239.681999999902	0.0	101387.89650000057	5714.862000000008	5173.738500000063	232.80899999999852	30257.359499999682	19810.899499999992	7247.028500000074	4462.665499999974	57.19999999999925	99.73599999999992	57099.02949999985	4153.819500000028	17454.19250000047	293.459999999998	64.72300000000034	0.0	8519.515499999945	6425.8655000000745	133.70100000000411	329.4445000000008	10141.6579999997	46.03200000000052	101888.32849999962	0.0	12369.213500000127	75191.72500000037	2328.0899999999165	38591.73649999996	36667.73499999951	19685.823000000117	35411.16100000009	0.0	284.80599999999856	0.0	0.0	4352.190499999853	251.9054999999915	20304.889499999746	15719.639500000081	15346.144000000315	12950.001000000071	21493.727999999785
TW-BJ-002	50363.469999999856	11250.787999999973	22748.61000000032	4289.582499999997	191.4464999999979	201.92749999999933	266329.7489999996	7784.5849999999455	61835.174499999775	0.0	951697.4354999949	17775.605000000018	200.94500000000028	11879.540999999885	21199.423499999786	120.50500000000248	58.88699999999981	93.0750000000005	0.0	43047.76249999936	1728.1440000000105	1009.5584999999983	1010.1259999999976	3435.159999999803	12794.702500000096	411827.28600000014	8333600.343500005	0.0	384793.5305000008	4572.919499999959	6402.611000000003	6972.412500000173	192.63200000000282	13941.764500000105	6204.636999999977	0.0	3431.308500000063	48.114000000000416	217655.42400000012	6084.183000000011	3377.981500000021	145853.77249999964	459.8010000000255	6579.050500000033	15519.9154999997	156.58499999999702	2377.4765000000625	6331.948500000065	61928.85249999997
TW-AI-002	39174.00450000011	12400.213500000029	637105.1320000039	8998.18600000038	15780.89199999988	0.0	332630.6579999996	30728.46449999998	277012.48199999955	0.0	3114176.492	24663.68749999979	2346.225000000007	8906.930999999971	27048.95750000001	5582.193499999997	0.0	178.76	359.26799999999986	27066.519499999995	568.5829999999996	384.6524999999992	4088.9935000000373	10387.975000000082	47482.88200000222	1096929.3154999935	10915312.266000006	714.7009999999983	458005.6994999984	2319.4280000000563	118235.82600000016	11256.981999999816	1372.890999999997	6943.5485000002645	11957.055499999911	260.5099999999873	18801.006999999994	714.7009999999983	0.0	414.2684999999996	6415.247499999993	43190.30150000011	591.3220000000179	11046.077000000178	27117.145499999562	417.9840000000013	1783.9780000000446	3262.8599999999465	68580.94150000028
TW-AU-002	467.55549999998766	398.7080000000083	789.3440000000023	53.31199999999935	117.77400000000178	105.2160000000012	0.0	458.6770000000016	518.3719999999951	0.0	13707.626500000131	232.763999999997	113.64299999999987	1451.3999999999885	142020.0609999993	0.0	109.787	0.0	144.8730000000003	193.01849999999348	209.76000000000056	662.2225000000035	52.46399999999966	140.66700000000188	1218.6039999999898	8733.825999999935	159747.11849999998	85.63600000000109	3493.920000000017	8417.967000000044	0.0	455.648500000007	73.26449999999706	0.0	117.2720000000042	382.72500000000326	165.87350000000234	0.0	0.0	67.6420000000004	146.12699999999862	0.0	347.04550000000734	367.17600000002096	775.466000000014	94.21299999999964	0.0	237.61500000001166	683.3610000000008
TW-AN-002	1154.7379999999982	713.6759999999921	3501.540500000004	65.08700000000056	60.05999999999778	361.0524999999965	51890.22800000044	863.6690000000094	1704.6834999999976	79.97150000000164	26163.161000000204	297.1480000000005	145.3025000000004	6351.163999999925	21141.38349999961	55.58999999999999	237.67649999999958	0.0	117.00449999999958	1025.76099999995	345.9774999999987	0.0	173.1509999999989	1248.6494999999975	1139.4805000000158	19490.35300000008	492237.4535000003	152.68950000000297	9958.446999999991	3447.5249999999587	0.0	375.0819999999988	128.57199999999966	201.53100000000939	157.15699999999697	177.99599999999344	0.0	0.0	40755.10400000031	0.0	44.60799999999946	0.0	0.0	149.87800000000357	254.21950000000058	204.0170000000012	167.0480000000049	213.71999999999724	1161.5770000000095
TW-BL-001	39399.883499999705	10483.930500000086	639416.8729999975	36448.092999999666	70633.611999999	472.17600000000846	2035892.160999996	39073.18399999973	367215.40400000045	109.05000000000165	6284732.988499993	17024.443000000098	846.9590000000102	96882.8724999994	27842.842499999864	406.80150000000094	119.90000000000073	613.4535000000053	494.54999999999046	13255.550999999863	18754.995	2147.8840000000027	11954.192499999966	11042.291000000052	7043.253000000082	976938.5934999986	12249414.835499985	793.1035000000011	218780.2464999997	2454.4990000000157	25826.076000000037	18811.525999999896	1803.6075000000076	6250.5080000002345	4214.596499999947	269.6159999999965	5399.295500000055	324.76950000000284	1541410.9224999924	20753.839999999997	4413.059000000034	180695.23200000112	4616.942000000136	14891.883000000222	28434.355000000207	810.887499999994	744.6000000000041	6585.02999999989	37033.10949999995
TW-CP-002	40555.465500000086	12046.636999999975	27954.508000000467	22895.35449999978	38435.14649999976	0.0	17587.403999999824	14537.330000000078	67948.93949999961	551.2870000000185	1041908.785000002	10956.573000000002	366.393500000003	124743.02000000046	26425.296000000533	5124.902000000023	140.03199999999993	267.64799999999667	252.1364999999992	74358.68800000065	12938.34349999998	823.8104999999962	28296.343000000143	7915.636999999967	38335.89449999952	484090.080499999	8668586.430999981	151.64899999998977	257761.38850000032	6257.605999999892	917.942000000004	11510.263500000032	438.83450000000573	66989.24350000064	7460.5600000000395	0.0	5525.311499999992	615.9280000000083	17587.403999999824	16291.77449999992	5477.976000000011	113427.55050000033	551.4600000000065	45878.825000000135	26470.60300000009	240.24000000000285	8103.795999999893	5097.232500000008	85472.42749999979
TW-BA-002	10338.313999999991	7156.295999999987	8354.373000000047	423.82799999999963	138.0959999999982	0.0	1643146.5129999998	2964.030500000058	6302.1060000001535	0.0	393655.78350000095	1205.1375000000155	525.4579999999999	8100.343000000148	93713.80599999806	500.1925000000076	685.031999999997	0.0	291.6325000000005	27130.543	166.28800000000194	1966.1844999999932	1826.3179999999984	9036.961000000145	19890.341500000137	241356.7005000016	9245098.158500012	209.18999999999846	72336.46049999974	2216.498999999957	767.2004999999983	12090.161000000116	353.76399999999535	16906.266500000107	2996.570499999988	350.9130000000069	3989.019000000074	154.13349999999627	0.0	96.04799999999986	20018.81999999993	33667.272999999914	208.2780000000048	3690.563500000069	34303.464000000036	80.67399999999895	4511.551999999982	7552.030500000014	59463.632999999776
